"","X","startTime","duration","app","title","url","endTime","date","category"
"208",208,2023-01-22 17:58:00,173.607,"Google Chrome","",NA,2023-01-22 18:01:00,2023-01-22,"studies"
"209",209,2023-01-22 17:58:00,7.834,"Finder","rp",NA,2023-01-22 17:58:00,2023-01-22,"other"
"210",210,2023-01-22 17:58:00,9.807,"Podgląd","rp0-teoria.pdf – Strona 1 z 33",NA,2023-01-22 17:58:00,2023-01-22,"other"
"211",211,2023-01-22 17:58:00,2.719,"Finder","rp",NA,2023-01-22 17:58:00,2023-01-22,"other"
"212",212,2023-01-22 17:58:00,1.608,"Finder","studiowe",NA,2023-01-22 17:58:00,2023-01-22,"other"
"213",213,2023-01-22 17:58:00,2.274,"Finder","Pobrane rzeczy",NA,2023-01-22 17:58:00,2023-01-22,"other"
"214",214,2023-01-22 17:57:00,12.377,"Spotify","Pink Floyd - Goodbye Blue Sky - 2011 Remastered Version",NA,2023-01-22 17:58:00,2023-01-22,"free time"
"215",215,2023-01-22 17:57:00,3.099,"Spotify","Pink Floyd - Vera - 2011 Remastered Version",NA,2023-01-22 17:57:00,2023-01-22,"free time"
"216",216,2023-01-22 17:57:00,2.109,"Spotify","Pink Floyd - Goodbye Blue Sky - 2011 Remastered Version",NA,2023-01-22 17:57:00,2023-01-22,"free time"
"217",217,2023-01-22 17:57:00,36.25,"Finder","Pobrane rzeczy",NA,2023-01-22 17:57:00,2023-01-22,"other"
"218",218,2023-01-22 17:57:00,3.469,"Finder","Ostatnie",NA,2023-01-22 17:57:00,2023-01-22,"other"
"219",219,2023-01-22 17:57:00,2.763,"Finder","data",NA,2023-01-22 17:57:00,2023-01-22,"other"
"220",220,2023-01-22 17:56:00,13.723,"Google Chrome","",NA,2023-01-22 17:57:00,2023-01-22,"studies"
"221",221,2023-01-22 17:56:00,35.178,"GitHub Desktop","GitHub Desktop",NA,2023-01-22 17:56:00,2023-01-22,"studies"
"222",222,2023-01-22 17:56:00,9.509,"Spotify","Pink Floyd - Vera - 2011 Remastered Version",NA,2023-01-22 17:56:00,2023-01-22,"free time"
"223",223,2023-01-22 17:56:00,0.183,"Spotify","Spotify Premium",NA,2023-01-22 17:56:00,2023-01-22,"free time"
"224",224,2023-01-22 17:56:00,1.627,"Spotify","Camel - Spirit Of The Water",NA,2023-01-22 17:56:00,2023-01-22,"free time"
"225",225,2023-01-22 17:54:00,117.859,"Messenger","Messenger",NA,2023-01-22 17:56:00,2023-01-22,"free time"
"226",226,2023-01-22 17:54:00,2.163,"Google Chrome","",NA,2023-01-22 17:54:00,2023-01-22,"studies"
"227",227,2023-01-22 17:52:00,76.879,"Messenger","Messenger",NA,2023-01-22 17:54:00,2023-01-22,"free time"
"228",228,2023-01-22 17:52:00,15.749,"Google Chrome","",NA,2023-01-22 17:52:00,2023-01-22,"studies"
"229",229,2023-01-22 17:52:00,0,"Google Chrome","",NA,2023-01-22 17:52:00,2023-01-22,"studies"
"230",230,2023-01-22 17:52:00,0,"Google Chrome","",NA,2023-01-22 17:52:00,2023-01-22,"studies"
"231",231,2023-01-22 17:51:00,63.718,"Messenger","Messenger",NA,2023-01-22 17:52:00,2023-01-22,"free time"
"232",232,2023-01-22 17:49:00,109.591,"Google Chrome","",NA,2023-01-22 17:51:00,2023-01-22,"studies"
"233",233,2023-01-22 17:49:00,8,"Spotify","Supertramp - Easy Does It",NA,2023-01-22 17:49:00,2023-01-22,"free time"
"234",234,2023-01-22 17:49:00,33.539,"Google Chrome","",NA,2023-01-22 17:49:00,2023-01-22,"studies"
"235",235,2023-01-22 17:44:00,287.257,"ScreenSaverEngine","ScreenSaverEngine",NA,2023-01-22 17:49:00,2023-01-22,"other"
"236",236,2023-01-22 17:44:00,0,"ScreenSaverEngine","",NA,2023-01-22 17:44:00,2023-01-22,"other"
"237",237,2023-01-22 17:39:00,302.279,"Google Chrome","",NA,2023-01-22 17:44:00,2023-01-22,"studies"
"238",238,2023-01-22 17:38:00,23.225,"Messenger","Messenger",NA,2023-01-22 17:39:00,2023-01-22,"free time"
"239",239,2023-01-22 17:37:00,73.22,"GitHub Desktop","GitHub Desktop",NA,2023-01-22 17:38:00,2023-01-22,"studies"
"240",240,2023-01-22 17:37:00,16.256,"RStudio","RStudio",NA,2023-01-22 17:37:00,2023-01-22,"studies"
"241",241,2023-01-22 17:36:00,54.997,"Google Chrome","",NA,2023-01-22 17:37:00,2023-01-22,"studies"
"242",242,2023-01-22 17:36:00,12.161,"RStudio","RStudio",NA,2023-01-22 17:36:00,2023-01-22,"studies"
"243",243,2023-01-22 17:35:00,20.595,"Messenger","Messenger",NA,2023-01-22 17:36:00,2023-01-22,"free time"
"244",244,2023-01-22 17:35:00,15.941,"RStudio","RStudio",NA,2023-01-22 17:35:00,2023-01-22,"studies"
"245",245,2023-01-22 17:35:00,23.187,"Messenger","Messenger",NA,2023-01-22 17:35:00,2023-01-22,"free time"
"246",246,2023-01-22 17:34:00,28.047,"RStudio","RStudio",NA,2023-01-22 17:35:00,2023-01-22,"studies"
"247",247,2023-01-22 17:34:00,21.129,"Google Chrome","",NA,2023-01-22 17:34:00,2023-01-22,"studies"
"248",248,2023-01-22 17:34:00,14.37,"Messenger","Messenger",NA,2023-01-22 17:34:00,2023-01-22,"free time"
"249",249,2023-01-22 17:34:00,7.085,"Kalkulator","",NA,2023-01-22 17:34:00,2023-01-22,"other"
"250",250,2023-01-22 17:32:00,105.051,"Messenger","Messenger",NA,2023-01-22 17:34:00,2023-01-22,"free time"
"251",251,2023-01-22 17:31:00,29.303,"RStudio","RStudio",NA,2023-01-22 17:32:00,2023-01-22,"studies"
"252",252,2023-01-22 17:31:00,14.398,"Messenger","Messenger",NA,2023-01-22 17:31:00,2023-01-22,"free time"
"253",253,2023-01-22 17:31:00,0,"Messenger","Messenger",NA,2023-01-22 17:31:00,2023-01-22,"free time"
"254",254,2023-01-22 17:31:00,0,"Messenger","Messenger",NA,2023-01-22 17:31:00,2023-01-22,"free time"
"255",255,2023-01-22 17:31:00,11.04,"Google Chrome","",NA,2023-01-22 17:31:00,2023-01-22,"studies"
"256",256,2023-01-22 17:31:00,19.398,"RStudio","RStudio",NA,2023-01-22 17:31:00,2023-01-22,"studies"
"257",257,2023-01-22 17:30:00,5.75,"Google Chrome","",NA,2023-01-22 17:31:00,2023-01-22,"studies"
"258",258,2023-01-22 17:30:00,5.37,"Messenger","Messenger",NA,2023-01-22 17:30:00,2023-01-22,"free time"
"259",259,2023-01-22 17:30:00,8.83,"Google Chrome","",NA,2023-01-22 17:30:00,2023-01-22,"studies"
"260",260,2023-01-22 17:30:00,7.434,"RStudio","RStudio",NA,2023-01-22 17:30:00,2023-01-22,"studies"
"261",261,2023-01-22 17:30:00,8.883,"Messenger","Messenger",NA,2023-01-22 17:30:00,2023-01-22,"free time"
"262",262,2023-01-22 17:30:00,10.373,"Messenger","Przeglądarka multimediów",NA,2023-01-22 17:30:00,2023-01-22,"free time"
"263",263,2023-01-22 17:30:00,12.747,"Messenger","Messenger",NA,2023-01-22 17:30:00,2023-01-22,"free time"
"264",264,2023-01-22 17:29:00,14.944,"RStudio","RStudio",NA,2023-01-22 17:30:00,2023-01-22,"studies"
"265",265,2023-01-22 17:29:00,16.265,"Messenger","Messenger",NA,2023-01-22 17:29:00,2023-01-22,"free time"
"266",266,2023-01-22 17:29:00,4.886,"Messenger","Przeglądarka multimediów",NA,2023-01-22 17:29:00,2023-01-22,"free time"
"267",267,2023-01-22 17:29:00,6.207,"Messenger","Messenger",NA,2023-01-22 17:29:00,2023-01-22,"free time"
"268",268,2023-01-22 17:28:00,33.105,"RStudio","RStudio",NA,2023-01-22 17:29:00,2023-01-22,"studies"
"269",269,2023-01-22 17:28:00,8.972,"Messenger","Messenger",NA,2023-01-22 17:28:00,2023-01-22,"free time"
"270",270,2023-01-22 17:27:00,53.725,"RStudio","RStudio",NA,2023-01-22 17:28:00,2023-01-22,"studies"
"271",271,2023-01-22 17:26:00,45.973,"Messenger","Messenger",NA,2023-01-22 17:27:00,2023-01-22,"free time"
"272",272,2023-01-22 17:26:00,3.633,"Messenger","Przeglądarka multimediów",NA,2023-01-22 17:26:00,2023-01-22,"free time"
"273",273,2023-01-22 17:26:00,15.499,"Messenger","Messenger",NA,2023-01-22 17:26:00,2023-01-22,"free time"
"274",274,2023-01-22 17:26:00,5.893,"RStudio","RStudio",NA,2023-01-22 17:26:00,2023-01-22,"studies"
"275",275,2023-01-22 17:26:00,14.046,"Messenger","Messenger",NA,2023-01-22 17:26:00,2023-01-22,"free time"
"276",276,2023-01-22 17:24:00,112.947,"RStudio","RStudio",NA,2023-01-22 17:26:00,2023-01-22,"studies"
"277",277,2023-01-22 17:24:00,12.433,"GitHub Desktop","GitHub Desktop",NA,2023-01-22 17:24:00,2023-01-22,"studies"
"278",278,2023-01-22 17:24:00,0.556,"RStudio","RStudio",NA,2023-01-22 17:24:00,2023-01-22,"studies"
"279",279,2023-01-22 17:24:00,0,"RStudio","RStudio",NA,2023-01-22 17:24:00,2023-01-22,"studies"
"280",280,2023-01-22 17:24:00,0,"RStudio","RStudio",NA,2023-01-22 17:24:00,2023-01-22,"studies"
"281",281,2023-01-22 17:24:00,7.107,"Google Chrome","",NA,2023-01-22 17:24:00,2023-01-22,"studies"
"282",282,2023-01-22 17:24:00,0.131,"RStudio","RStudio",NA,2023-01-22 17:24:00,2023-01-22,"studies"
"283",283,2023-01-22 17:24:00,5.429,"Microsoft Excel","Obszar zawartości",NA,2023-01-22 17:24:00,2023-01-22,"studies"
"284",284,2023-01-22 17:23:00,0.983,"Microsoft Excel","Wojtek_spotify",NA,2023-01-22 17:24:00,2023-01-22,"studies"
"285",285,2023-01-22 17:23:00,4.171,"Google Chrome","",NA,2023-01-22 17:24:00,2023-01-22,"studies"
"286",286,2023-01-22 17:23:00,1.873,"RStudio","RStudio",NA,2023-01-22 17:23:00,2023-01-22,"studies"
"287",287,2023-01-22 17:23:00,42.289,"GitHub Desktop","GitHub Desktop",NA,2023-01-22 17:23:00,2023-01-22,"studies"
"288",288,2023-01-22 17:23:00,6.791,"Messenger","Messenger",NA,2023-01-22 17:23:00,2023-01-22,"free time"
"289",289,2023-01-22 17:22:00,11.692,"Google Chrome","",NA,2023-01-22 17:23:00,2023-01-22,"studies"
"290",290,2023-01-22 17:22:00,48.669,"Messenger","Messenger",NA,2023-01-22 17:22:00,2023-01-22,"free time"
"291",291,2023-01-22 17:21:00,13.299,"Google Chrome","",NA,2023-01-22 17:22:00,2023-01-22,"studies"
"292",292,2023-01-22 17:21:00,0,"Google Chrome","",NA,2023-01-22 17:21:00,2023-01-22,"studies"
"293",293,2023-01-22 17:21:00,0,"Google Chrome","",NA,2023-01-22 17:21:00,2023-01-22,"studies"
"294",294,2023-01-22 17:20:00,61.486,"Messenger","Messenger",NA,2023-01-22 17:21:00,2023-01-22,"free time"
"295",295,2023-01-22 17:20:00,10.266,"RStudio","RStudio",NA,2023-01-22 17:20:00,2023-01-22,"studies"
"296",296,2023-01-22 17:20:00,5.076,"Messenger","Messenger",NA,2023-01-22 17:20:00,2023-01-22,"free time"
"297",297,2023-01-22 17:20:00,20.313,"Microsoft Excel","Wojtek_spotify",NA,2023-01-22 17:20:00,2023-01-22,"studies"
"298",298,2023-01-22 17:20:00,1.243,"Finder","data",NA,2023-01-22 17:20:00,2023-01-22,"other"
"299",299,2023-01-22 17:20:00,6.228,"Finder","Finder",NA,2023-01-22 17:20:00,2023-01-22,"other"
"300",300,2023-01-22 17:20:00,0,"Finder","data",NA,2023-01-22 17:20:00,2023-01-22,"other"
"301",301,2023-01-22 17:18:00,95.029,"Messenger","Messenger",NA,2023-01-22 17:20:00,2023-01-22,"free time"
"302",302,2023-01-22 17:18:00,29.428,"Google Chrome","",NA,2023-01-22 17:18:00,2023-01-22,"studies"
"303",303,2023-01-22 17:18:00,0,"Google Chrome","",NA,2023-01-22 17:18:00,2023-01-22,"studies"
"304",304,2023-01-22 17:18:00,0,"Google Chrome","",NA,2023-01-22 17:18:00,2023-01-22,"studies"
"305",305,2023-01-22 17:17:00,12.104,"RStudio","RStudio",NA,2023-01-22 17:18:00,2023-01-22,"studies"
"306",306,2023-01-22 17:17:00,10.912,"Google Chrome","",NA,2023-01-22 17:17:00,2023-01-22,"studies"
"307",307,2023-01-22 17:17:00,5.915,"RStudio","RStudio",NA,2023-01-22 17:17:00,2023-01-22,"studies"
"308",308,2023-01-22 17:16:00,51.315,"Google Chrome","",NA,2023-01-22 17:17:00,2023-01-22,"studies"
"309",309,2023-01-22 17:16:00,0,"Google Chrome","",NA,2023-01-22 17:16:00,2023-01-22,"studies"
"310",310,2023-01-22 17:16:00,0,"Google Chrome","",NA,2023-01-22 17:16:00,2023-01-22,"studies"
"311",311,2023-01-22 17:14:00,125.701,"RStudio","RStudio",NA,2023-01-22 17:16:00,2023-01-22,"studies"
"312",312,2023-01-22 17:12:00,107.49,"Microsoft Excel","Natalia_spotify",NA,2023-01-22 17:14:00,2023-01-22,"studies"
"313",313,2023-01-22 17:12:00,20.954,"RStudio","RStudio",NA,2023-01-22 17:12:00,2023-01-22,"studies"
"314",314,2023-01-22 17:12:00,21.557,"Microsoft Excel","Natalia_spotify",NA,2023-01-22 17:12:00,2023-01-22,"studies"
"315",315,2023-01-22 17:12:00,1.31,"Finder","data",NA,2023-01-22 17:12:00,2023-01-22,"other"
"316",316,2023-01-22 17:06:00,317.817,"RStudio","RStudio",NA,2023-01-22 17:12:00,2023-01-22,"studies"
"317",317,2023-01-22 17:06:00,9.908,"Finder","data",NA,2023-01-22 17:06:00,2023-01-22,"other"
"318",318,2023-01-22 17:06:00,1.041,"Finder","xyz",NA,2023-01-22 17:06:00,2023-01-22,"other"
"319",319,2023-01-22 17:06:00,2.53,"Finder","Przeszukiwanie „Ten Mac”",NA,2023-01-22 17:06:00,2023-01-22,"other"
"320",320,2023-01-22 17:06:00,1.958,"Finder","natalia",NA,2023-01-22 17:06:00,2023-01-22,"other"
"321",321,2023-01-22 17:06:00,4.034,"Finder","Pobrane rzeczy",NA,2023-01-22 17:06:00,2023-01-22,"other"
"322",322,2023-01-22 17:06:00,4.943,"Finder","Ostatnie",NA,2023-01-22 17:06:00,2023-01-22,"other"
"323",323,2023-01-22 17:06:00,5.604,"Finder","data",NA,2023-01-22 17:06:00,2023-01-22,"other"
"324",324,2023-01-22 17:06:00,2.122,"Finder","xyz",NA,2023-01-22 17:06:00,2023-01-22,"other"
"325",325,2023-01-22 17:06:00,2.173,"Finder","Przeszukiwanie „Ten Mac”",NA,2023-01-22 17:06:00,2023-01-22,"other"
"326",326,2023-01-22 17:06:00,3.085,"Finder","natalia",NA,2023-01-22 17:06:00,2023-01-22,"other"
"327",327,2023-01-22 17:06:00,0.516,"Finder","Pobrane rzeczy",NA,2023-01-22 17:06:00,2023-01-22,"other"
"328",328,2023-01-22 17:06:00,8.804,"Spotify","Queen - Killer Queen - Remastered 2011",NA,2023-01-22 17:06:00,2023-01-22,"free time"
"329",329,2023-01-22 17:05:00,26.568,"Finder","Pobrane rzeczy",NA,2023-01-22 17:06:00,2023-01-22,"other"
"330",330,2023-01-22 17:05:00,1.407,"Finder","Finder",NA,2023-01-22 17:05:00,2023-01-22,"other"
"331",331,2023-01-22 17:05:00,0.016,"Finder","Pobrane rzeczy",NA,2023-01-22 17:05:00,2023-01-22,"other"
"332",332,2023-01-22 17:05:00,3.686,"Microsoft Excel","",NA,2023-01-22 17:05:00,2023-01-22,"studies"
"333",333,2023-01-22 17:05:00,0.805,"Microsoft Excel","Obszar zawartości",NA,2023-01-22 17:05:00,2023-01-22,"studies"
"334",334,2023-01-22 17:05:00,0,"Microsoft Excel","aw-events-export-aw-watcher-afk_MacBook-Pro.local-2023-01-22",NA,2023-01-22 17:05:00,2023-01-22,"studies"
"335",335,2023-01-22 17:04:00,86.87,"Microsoft Excel","aw-events-export-aw-watcher-afk_MacBook-Pro.lan-2023-01-22",NA,2023-01-22 17:05:00,2023-01-22,"studies"
"336",336,2023-01-22 17:03:00,1.01,"Microsoft Excel","aw-events-export-aw-watcher-afk_MacBook-Pro.local-2023-01-22",NA,2023-01-22 17:04:00,2023-01-22,"studies"
"337",337,2023-01-22 17:02:00,90.141,"Google Chrome","",NA,2023-01-22 17:04:00,2023-01-22,"studies"
"338",338,2023-01-22 17:01:00,54.061,"RStudio","RStudio",NA,2023-01-22 17:02:00,2023-01-22,"studies"
"339",339,2023-01-22 17:01:00,2.116,"Messenger","Messenger",NA,2023-01-22 17:01:00,2023-01-22,"free time"
"340",340,2023-01-22 17:01:00,26.361,"GitHub Desktop","GitHub Desktop",NA,2023-01-22 17:01:00,2023-01-22,"studies"
"341",341,2023-01-22 16:59:00,79.367,"Messenger","Messenger",NA,2023-01-22 17:01:00,2023-01-22,"free time"
"342",342,2023-01-22 16:58:00,72.537,"GitHub Desktop","GitHub Desktop",NA,2023-01-22 16:59:00,2023-01-22,"studies"
"343",343,2023-01-22 16:58:00,9.76,"RStudio","RStudio",NA,2023-01-22 16:58:00,2023-01-22,"studies"
"344",344,2023-01-22 16:56:00,103.67,"Messenger","Messenger",NA,2023-01-22 16:58:00,2023-01-22,"free time"
"345",345,2023-01-22 16:51:00,317.59,"RStudio","RStudio",NA,2023-01-22 16:56:00,2023-01-22,"studies"
"346",346,2023-01-22 16:50:00,41.657,"Messenger","Messenger",NA,2023-01-22 16:51:00,2023-01-22,"free time"
"347",347,2023-01-22 16:49:00,87.623,"RStudio","RStudio",NA,2023-01-22 16:50:00,2023-01-22,"studies"
"348",348,2023-01-22 16:49:00,8.423,"Messenger","Messenger",NA,2023-01-22 16:49:00,2023-01-22,"free time"
"349",349,2023-01-22 16:48:00,50.841,"GitHub Desktop","GitHub Desktop",NA,2023-01-22 16:49:00,2023-01-22,"studies"
"350",350,2023-01-22 16:47:00,64.284,"Messenger","Messenger",NA,2023-01-22 16:48:00,2023-01-22,"free time"
"351",351,2023-01-22 16:46:00,32.277,"GitHub Desktop","GitHub Desktop",NA,2023-01-22 16:47:00,2023-01-22,"studies"
"352",352,2023-01-22 16:45:00,43.612,"RStudio","RStudio",NA,2023-01-22 16:46:00,2023-01-22,"studies"
"353",353,2023-01-22 16:45:00,9.424,"GitHub Desktop","GitHub Desktop",NA,2023-01-22 16:45:00,2023-01-22,"studies"
"354",354,2023-01-22 16:45:00,8.539,"RStudio","RStudio",NA,2023-01-22 16:45:00,2023-01-22,"studies"
"355",355,2023-01-22 16:45:00,3.237,"GitHub Desktop","GitHub Desktop",NA,2023-01-22 16:45:00,2023-01-22,"studies"
"356",356,2023-01-22 16:45:00,6.37,"RStudio","RStudio",NA,2023-01-22 16:45:00,2023-01-22,"studies"
"357",357,2023-01-22 16:45:00,7.169,"GitHub Desktop","GitHub Desktop",NA,2023-01-22 16:45:00,2023-01-22,"studies"
"358",358,2023-01-22 16:44:00,78.237,"RStudio","RStudio",NA,2023-01-22 16:45:00,2023-01-22,"studies"
"359",359,2023-01-22 16:43:00,15.449,"GitHub Desktop","GitHub Desktop",NA,2023-01-22 16:44:00,2023-01-22,"studies"
"360",360,2023-01-22 16:43:00,5.852,"Spotify","Pink Floyd - Brain Damage - 2023 Remaster",NA,2023-01-22 16:43:00,2023-01-22,"free time"
"361",361,2023-01-22 16:43:00,0.152,"Spotify","Spotify Premium",NA,2023-01-22 16:43:00,2023-01-22,"free time"
"362",362,2023-01-22 16:43:00,7.383,"Spotify","surrenderdorothy - BeCarefulUpThere",NA,2023-01-22 16:43:00,2023-01-22,"free time"
"363",363,2023-01-22 16:40:00,194.897,"Spotify","Dawid Podsiadło - mori",NA,2023-01-22 16:43:00,2023-01-22,"free time"
"364",364,2023-01-22 16:40:00,0.402,"Spotify","Spotify Premium",NA,2023-01-22 16:40:00,2023-01-22,"free time"
"365",365,2023-01-22 16:39:00,36.49,"Spotify","Franz Ferdinand - This fffire - New Version",NA,2023-01-22 16:40:00,2023-01-22,"free time"
"366",366,2023-01-22 16:39:00,2.655,"Google Chrome","",NA,2023-01-22 16:39:00,2023-01-22,"studies"
"367",367,2023-01-22 16:39:00,28.509,"Spotify","Franz Ferdinand - This fffire - New Version",NA,2023-01-22 16:39:00,2023-01-22,"free time"
"368",368,2023-01-22 16:38:00,23.13,"Finder","Pobrane rzeczy",NA,2023-01-22 16:39:00,2023-01-22,"other"
"369",369,2023-01-22 16:38:00,8.354,"Finder","natalia",NA,2023-01-22 16:38:00,2023-01-22,"other"
"370",370,2023-01-22 16:38:00,28.842,"GitHub Desktop","GitHub Desktop",NA,2023-01-22 16:38:00,2023-01-22,"studies"
"371",371,2023-01-22 16:36:00,89.254,"Spotify","Franz Ferdinand - This fffire - New Version",NA,2023-01-22 16:38:00,2023-01-22,"free time"
"372",372,2023-01-22 16:35:00,66.435,"Spotify","Airways - Me and My Brain",NA,2023-01-22 16:36:00,2023-01-22,"free time"
"373",373,2023-01-22 16:35:00,0.96,"Spotify","Tyler Bryant & the Shakedown - The Wayside",NA,2023-01-22 16:35:00,2023-01-22,"free time"
"374",374,2023-01-22 16:35:00,0.746,"GitHub Desktop","GitHub Desktop",NA,2023-01-22 16:35:00,2023-01-22,"studies"
"375",375,2023-01-22 16:35:00,27.872,"ScreenSaverEngine","ScreenSaverEngine",NA,2023-01-22 16:35:00,2023-01-22,"other"
"376",376,2023-01-22 16:35:00,0,"ScreenSaverEngine","",NA,2023-01-22 16:35:00,2023-01-22,"other"
"377",377,2023-01-22 16:30:00,298.499,"Finder","natalia",NA,2023-01-22 16:35:00,2023-01-22,"other"
"378",378,2023-01-22 16:30:00,0.182,"CoreServicesUIAgent","",NA,2023-01-22 16:30:00,2023-01-22,"other"
"379",379,2023-01-22 16:29:00,9.482,"Finder","natalia",NA,2023-01-22 16:30:00,2023-01-22,"other"
"380",380,2023-01-22 16:29:00,2.595,"Finder","Finder",NA,2023-01-22 16:29:00,2023-01-22,"other"
"381",381,2023-01-22 16:29:00,0,"Finder","Ostatnie",NA,2023-01-22 16:29:00,2023-01-22,"other"
"382",382,2023-01-22 16:29:00,0,"Finder","Finder",NA,2023-01-22 16:29:00,2023-01-22,"other"
"383",383,2023-01-22 16:28:00,106.385,"Google Chrome","",NA,2023-01-22 16:29:00,2023-01-22,"studies"
"384",384,2023-01-22 16:28:00,3.511,"Messenger","Messenger",NA,2023-01-22 16:28:00,2023-01-22,"free time"
"385",385,2023-01-22 16:26:00,106.439,"Google Chrome","",NA,2023-01-22 16:28:00,2023-01-22,"studies"
"386",386,2023-01-22 16:26:00,2.059,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-22 16:26:00,2023-01-22,"other"
"387",387,2023-01-22 16:26:00,4.52,"Google Chrome","",NA,2023-01-22 16:26:00,2023-01-22,"studies"
"388",388,2023-01-22 16:24:00,78.589,"Messenger","Messenger",NA,2023-01-22 16:26:00,2023-01-22,"free time"
"389",389,2023-01-22 16:24:00,20.749,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-22 16:24:00,2023-01-22,"other"
"390",390,2023-01-22 16:24:00,3.909,"Google Chrome","",NA,2023-01-22 16:24:00,2023-01-22,"studies"
"391",391,2023-01-22 16:24:00,1.624,"Messenger","Messenger",NA,2023-01-22 16:24:00,2023-01-22,"free time"
"392",392,2023-01-22 16:24:00,2.153,"Google Chrome","",NA,2023-01-22 16:24:00,2023-01-22,"studies"
"393",393,2023-01-22 16:23:00,40.806,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-22 16:24:00,2023-01-22,"other"
"394",394,2023-01-22 16:20:00,215.52,"Google Chrome","",NA,2023-01-22 16:23:00,2023-01-22,"studies"
"395",395,2023-01-22 16:19:00,18.157,"Code","API_messages.json",NA,2023-01-22 16:20:00,2023-01-22,"other"
"396",396,2023-01-22 16:19:00,0.895,"Finder","Finder",NA,2023-01-22 16:19:00,2023-01-22,"other"
"397",397,2023-01-22 16:19:00,0,"Finder","Ostatnie",NA,2023-01-22 16:19:00,2023-01-22,"other"
"398",398,2023-01-22 16:18:00,90.522,"Google Chrome","",NA,2023-01-22 16:19:00,2023-01-22,"studies"
"399",399,2023-01-22 16:18:00,14.949,"Messenger","Messenger",NA,2023-01-22 16:18:00,2023-01-22,"free time"
"400",400,2023-01-22 16:18:00,1.38,"Google Chrome","",NA,2023-01-22 16:18:00,2023-01-22,"studies"
"401",401,2023-01-22 16:18:00,2.132,"Messenger","Messenger",NA,2023-01-22 16:18:00,2023-01-22,"free time"
"402",402,2023-01-22 16:14:00,218.283,"Google Chrome","",NA,2023-01-22 16:18:00,2023-01-22,"studies"
"403",403,2023-01-22 16:12:00,98.206,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-22 16:14:00,2023-01-22,"other"
"404",404,2023-01-22 16:12:00,1.017,"Google Chrome","",NA,2023-01-22 16:12:00,2023-01-22,"studies"
"405",405,2023-01-22 16:12:00,0.625,"Finder","Finder",NA,2023-01-22 16:12:00,2023-01-22,"other"
"406",406,2023-01-22 16:12:00,0,"Finder","Ostatnie",NA,2023-01-22 16:12:00,2023-01-22,"other"
"407",407,2023-01-22 16:11:00,65.414,"Google Chrome","",NA,2023-01-22 16:12:00,2023-01-22,"studies"
"408",408,2023-01-22 16:11:00,6.612,"Spotify","isaac gracie - silhouettes of you",NA,2023-01-22 16:11:00,2023-01-22,"free time"
"409",409,2023-01-22 16:10:00,79.165,"Google Chrome","",NA,2023-01-22 16:11:00,2023-01-22,"studies"
