"","P_DZIEDZINA","P_ROKDYP","dosw","P_WOJ","WOJ_NAME","sredni_czas"
"1297"," nauk ścisłych i przyrodniczych",2020,"Nie",30,"wielkopolskie",5.22414634146342
"1298"," nauk ścisłych i przyrodniczych",2020,"Nie",32,"zachodniopomorskie",5.368
"1299"," nauk ścisłych i przyrodniczych",2020,"Tak",2,"dolnośląskie",3.13625
"1300"," nauk ścisłych i przyrodniczych",2020,"Tak",4,"kujawsko-pomorskie",1.86823529411765
"1301"," nauk ścisłych i przyrodniczych",2020,"Tak",6,"lubelskie",2.50538461538462
"1302"," nauk ścisłych i przyrodniczych",2020,"Tak",8,"lubuskie",0
"1303"," nauk ścisłych i przyrodniczych",2020,"Tak",10,"łódzkie",2.21294117647059
"1304"," nauk ścisłych i przyrodniczych",2020,"Tak",12,"małopolskie",2.04767441860465
"1305"," nauk ścisłych i przyrodniczych",2020,"Tak",14,"mazowieckie",1.97605263157895
"1306"," nauk ścisłych i przyrodniczych",2020,"Tak",16,"opolskie",4.306
"1307"," nauk ścisłych i przyrodniczych",2020,"Tak",18,"podkarpackie",2.4275
"1308"," nauk ścisłych i przyrodniczych",2020,"Tak",20,"podlaskie",3.485
"1309"," nauk ścisłych i przyrodniczych",2020,"Tak",22,"pomorskie",2.94787878787879
"1310"," nauk ścisłych i przyrodniczych",2020,"Tak",24,"śląskie",2.883
"1311"," nauk ścisłych i przyrodniczych",2020,"Tak",26,"świętokrzyskie",1.09666666666667
"1312"," nauk ścisłych i przyrodniczych",2020,"Tak",28,"warmińsko-mazurskie",2.265
"1313"," nauk ścisłych i przyrodniczych",2020,"Tak",30,"wielkopolskie",2.13558139534884
"1314"," nauk ścisłych i przyrodniczych",2020,"Tak",32,"zachodniopomorskie",3.8
"1315"," nauk teologicznych",2014,"Nie",4,"kujawsko-pomorskie",2.07
"1316"," nauk teologicznych",2014,"Nie",6,"lubelskie",4.58
"1317"," nauk teologicznych",2014,"Nie",12,"małopolskie",3.39
"1318"," nauk teologicznych",2014,"Nie",14,"mazowieckie",7.915
"1319"," nauk teologicznych",2014,"Nie",16,"opolskie",8.26
"1320"," nauk teologicznych",2014,"Nie",24,"śląskie",11
"1321"," nauk teologicznych",2014,"Nie",28,"warmińsko-mazurskie",2.29
"1322"," nauk teologicznych",2014,"Nie",30,"wielkopolskie",3.19
"1323"," nauk teologicznych",2014,"Nie",32,"zachodniopomorskie",3.22
"1324"," nauk teologicznych",2014,"Tak",4,"kujawsko-pomorskie",0.23
"1325"," nauk teologicznych",2014,"Tak",6,"lubelskie",0
"1326"," nauk teologicznych",2014,"Tak",12,"małopolskie",0.27
"1327"," nauk teologicznych",2014,"Tak",14,"mazowieckie",0.4725
"1328"," nauk teologicznych",2014,"Tak",16,"opolskie",0
"1329"," nauk teologicznych",2014,"Tak",24,"śląskie",0.55
"1330"," nauk teologicznych",2014,"Tak",28,"warmińsko-mazurskie",1.5
"1331"," nauk teologicznych",2014,"Tak",30,"wielkopolskie",0.15
"1332"," nauk teologicznych",2014,"Tak",32,"zachodniopomorskie",3.53
"1333"," nauk teologicznych",2015,"Nie",2,"dolnośląskie",1.09
"1334"," nauk teologicznych",2015,"Nie",4,"kujawsko-pomorskie",6.54
"1335"," nauk teologicznych",2015,"Nie",6,"lubelskie",8.435
"1336"," nauk teologicznych",2015,"Nie",12,"małopolskie",6.725
"1337"," nauk teologicznych",2015,"Nie",14,"mazowieckie",8.738
"1338"," nauk teologicznych",2015,"Nie",16,"opolskie",5.5
"1339"," nauk teologicznych",2015,"Nie",24,"śląskie",4.17
"1340"," nauk teologicznych",2015,"Nie",28,"warmińsko-mazurskie",3.46
"1341"," nauk teologicznych",2015,"Nie",30,"wielkopolskie",11.47
"1342"," nauk teologicznych",2015,"Nie",32,"zachodniopomorskie",2.8
"1343"," nauk teologicznych",2015,"Tak",2,"dolnośląskie",0.5
"1344"," nauk teologicznych",2015,"Tak",4,"kujawsko-pomorskie",0.9
"1345"," nauk teologicznych",2015,"Tak",6,"lubelskie",2.19
"1346"," nauk teologicznych",2015,"Tak",12,"małopolskie",0.475
"1347"," nauk teologicznych",2015,"Tak",14,"mazowieckie",0.73
"1348"," nauk teologicznych",2015,"Tak",16,"opolskie",0
"1349"," nauk teologicznych",2015,"Tak",24,"śląskie",2.08
"1350"," nauk teologicznych",2015,"Tak",28,"warmińsko-mazurskie",0
"1351"," nauk teologicznych",2015,"Tak",30,"wielkopolskie",0.485
"1352"," nauk teologicznych",2015,"Tak",32,"zachodniopomorskie",1.08
"1353"," nauk teologicznych",2016,"Nie",2,"dolnośląskie",4.52
"1354"," nauk teologicznych",2016,"Nie",4,"kujawsko-pomorskie",3.65
"1355"," nauk teologicznych",2016,"Nie",6,"lubelskie",4.92
"1356"," nauk teologicznych",2016,"Nie",12,"małopolskie",5.26
"1357"," nauk teologicznych",2016,"Nie",14,"mazowieckie",3.34
"1358"," nauk teologicznych",2016,"Nie",16,"opolskie",2.9
"1359"," nauk teologicznych",2016,"Nie",24,"śląskie",5.46
"1360"," nauk teologicznych",2016,"Nie",28,"warmińsko-mazurskie",2.42
"1361"," nauk teologicznych",2016,"Nie",30,"wielkopolskie",2.46
"1362"," nauk teologicznych",2016,"Nie",32,"zachodniopomorskie",4.67
"1363"," nauk teologicznych",2016,"Tak",2,"dolnośląskie",0.99
"1364"," nauk teologicznych",2016,"Tak",4,"kujawsko-pomorskie",1
"1365"," nauk teologicznych",2016,"Tak",6,"lubelskie",4.45
"1366"," nauk teologicznych",2016,"Tak",12,"małopolskie",0.58
"1367"," nauk teologicznych",2016,"Tak",14,"mazowieckie",0.445
"1368"," nauk teologicznych",2016,"Tak",16,"opolskie",0
"1369"," nauk teologicznych",2016,"Tak",24,"śląskie",0.83
"1370"," nauk teologicznych",2016,"Tak",28,"warmińsko-mazurskie",1.55
"1371"," nauk teologicznych",2016,"Tak",30,"wielkopolskie",0.21
"1372"," nauk teologicznych",2016,"Tak",32,"zachodniopomorskie",0.07
"1373"," nauk teologicznych",2017,"Nie",2,"dolnośląskie",1.58
"1374"," nauk teologicznych",2017,"Nie",4,"kujawsko-pomorskie",3.91
"1375"," nauk teologicznych",2017,"Nie",6,"lubelskie",2.445
"1376"," nauk teologicznych",2017,"Nie",12,"małopolskie",6.50333333333333
"1377"," nauk teologicznych",2017,"Nie",14,"mazowieckie",3.098
"1378"," nauk teologicznych",2017,"Nie",16,"opolskie",15.67
"1379"," nauk teologicznych",2017,"Nie",24,"śląskie",3.22
"1380"," nauk teologicznych",2017,"Nie",28,"warmińsko-mazurskie",1
"1381"," nauk teologicznych",2017,"Nie",30,"wielkopolskie",11.64
"1382"," nauk teologicznych",2017,"Nie",32,"zachodniopomorskie",NA
"1383"," nauk teologicznych",2017,"Tak",2,"dolnośląskie",0.24
"1384"," nauk teologicznych",2017,"Tak",4,"kujawsko-pomorskie",4.9
"1385"," nauk teologicznych",2017,"Tak",6,"lubelskie",0.45
"1386"," nauk teologicznych",2017,"Tak",12,"małopolskie",0.183333333333333
"1387"," nauk teologicznych",2017,"Tak",14,"mazowieckie",1.28
"1388"," nauk teologicznych",2017,"Tak",16,"opolskie",0.83
"1389"," nauk teologicznych",2017,"Tak",24,"śląskie",0.91
"1390"," nauk teologicznych",2017,"Tak",28,"warmińsko-mazurskie",0
"1391"," nauk teologicznych",2017,"Tak",30,"wielkopolskie",12.7
"1392"," nauk teologicznych",2017,"Tak",32,"zachodniopomorskie",NA
"1393"," nauk teologicznych",2018,"Nie",2,"dolnośląskie",1.5
"1394"," nauk teologicznych",2018,"Nie",4,"kujawsko-pomorskie",1.82
"1395"," nauk teologicznych",2018,"Nie",6,"lubelskie",3.2
"1396"," nauk teologicznych",2018,"Nie",12,"małopolskie",8.35
"1397"," nauk teologicznych",2018,"Nie",14,"mazowieckie",4.12666666666667
"1398"," nauk teologicznych",2018,"Nie",16,"opolskie",3.9
"1399"," nauk teologicznych",2018,"Nie",24,"śląskie",2
"1400"," nauk teologicznych",2018,"Nie",28,"warmińsko-mazurskie",1.22
"1401"," nauk teologicznych",2018,"Nie",30,"wielkopolskie",8.37333333333333
"1402"," nauk teologicznych",2018,"Nie",32,"zachodniopomorskie",0.71
"1403"," nauk teologicznych",2018,"Tak",2,"dolnośląskie",0.36
"1404"," nauk teologicznych",2018,"Tak",4,"kujawsko-pomorskie",0.085
"1405"," nauk teologicznych",2018,"Tak",6,"lubelskie",0.5
"1406"," nauk teologicznych",2018,"Tak",12,"małopolskie",2.96666666666667
"1407"," nauk teologicznych",2018,"Tak",14,"mazowieckie",0.323333333333333
"1408"," nauk teologicznych",2018,"Tak",16,"opolskie",1.24
"1409"," nauk teologicznych",2018,"Tak",24,"śląskie",1.88
"1410"," nauk teologicznych",2018,"Tak",28,"warmińsko-mazurskie",0
"1411"," nauk teologicznych",2018,"Tak",30,"wielkopolskie",4.78666666666667
"1412"," nauk teologicznych",2018,"Tak",32,"zachodniopomorskie",0
"1413"," nauk teologicznych",2019,"Nie",2,"dolnośląskie",1.6
"1414"," nauk teologicznych",2019,"Nie",4,"kujawsko-pomorskie",0.3
"1415"," nauk teologicznych",2019,"Nie",6,"lubelskie",3.81
"1416"," nauk teologicznych",2019,"Nie",12,"małopolskie",4.76
"1417"," nauk teologicznych",2019,"Nie",14,"mazowieckie",1.95
"1418"," nauk teologicznych",2019,"Nie",16,"opolskie",3.67
"1419"," nauk teologicznych",2019,"Nie",24,"śląskie",3.43
"1420"," nauk teologicznych",2019,"Nie",28,"warmińsko-mazurskie",0.67
"1421"," nauk teologicznych",2019,"Nie",30,"wielkopolskie",3.84
"1422"," nauk teologicznych",2019,"Nie",32,"zachodniopomorskie",3.17
"1423"," nauk teologicznych",2019,"Tak",2,"dolnośląskie",0.04
"1424"," nauk teologicznych",2019,"Tak",4,"kujawsko-pomorskie",0
"1425"," nauk teologicznych",2019,"Tak",6,"lubelskie",0.45
"1426"," nauk teologicznych",2019,"Tak",12,"małopolskie",0.255
"1427"," nauk teologicznych",2019,"Tak",14,"mazowieckie",0.24
"1428"," nauk teologicznych",2019,"Tak",16,"opolskie",0.33
"1429"," nauk teologicznych",2019,"Tak",24,"śląskie",0.09
"1430"," nauk teologicznych",2019,"Tak",28,"warmińsko-mazurskie",1.2
"1431"," nauk teologicznych",2019,"Tak",30,"wielkopolskie",2.12333333333333
"1432"," nauk teologicznych",2019,"Tak",32,"zachodniopomorskie",0.56
"1433"," nauk teologicznych",2020,"Nie",2,"dolnośląskie",5.33
"1434"," nauk teologicznych",2020,"Nie",4,"kujawsko-pomorskie",0.73
"1435"," nauk teologicznych",2020,"Nie",6,"lubelskie",2.05
"1436"," nauk teologicznych",2020,"Nie",12,"małopolskie",0.675
"1437"," nauk teologicznych",2020,"Nie",14,"mazowieckie",2.415
"1438"," nauk teologicznych",2020,"Nie",16,"opolskie",NA
"1439"," nauk teologicznych",2020,"Nie",24,"śląskie",4.2
"1440"," nauk teologicznych",2020,"Nie",28,"warmińsko-mazurskie",0.33
"1441"," nauk teologicznych",2020,"Nie",30,"wielkopolskie",2.6
"1442"," nauk teologicznych",2020,"Tak",2,"dolnośląskie",0.76
"1443"," nauk teologicznych",2020,"Tak",4,"kujawsko-pomorskie",0
"1444"," nauk teologicznych",2020,"Tak",6,"lubelskie",0.07
"1445"," nauk teologicznych",2020,"Tak",12,"małopolskie",0.0566666666666667
"1446"," nauk teologicznych",2020,"Tak",14,"mazowieckie",0.246666666666667
"1447"," nauk teologicznych",2020,"Tak",16,"opolskie",NA
"1448"," nauk teologicznych",2020,"Tak",24,"śląskie",0.33
"1449"," nauk teologicznych",2020,"Tak",28,"warmińsko-mazurskie",0
"1450"," nauk teologicznych",2020,"Tak",30,"wielkopolskie",0.03
"1451"," sztuki",2014,"Nie",2,"dolnośląskie",17.2452631578947
"1452"," sztuki",2014,"Nie",4,"kujawsko-pomorskie",15.1316666666667
"1453"," sztuki",2014,"Nie",6,"lubelskie",21.93
"1454"," sztuki",2014,"Nie",8,"lubuskie",NA
"1455"," sztuki",2014,"Nie",10,"łódzkie",14.9536363636364
"1456"," sztuki",2014,"Nie",12,"małopolskie",16.7105555555556
"1457"," sztuki",2014,"Nie",14,"mazowieckie",18.809696969697
"1458"," sztuki",2014,"Nie",16,"opolskie",30.62
"1459"," sztuki",2014,"Nie",18,"podkarpackie",17
"1460"," sztuki",2014,"Nie",20,"podlaskie",13.0575
"1461"," sztuki",2014,"Nie",22,"pomorskie",13.8570588235294
"1462"," sztuki",2014,"Nie",24,"śląskie",14.8535714285714
"1463"," sztuki",2014,"Nie",26,"świętokrzyskie",17.75
"1464"," sztuki",2014,"Nie",28,"warmińsko-mazurskie",17.19
"1465"," sztuki",2014,"Nie",30,"wielkopolskie",16.755
"1466"," sztuki",2014,"Nie",32,"zachodniopomorskie",11.9316666666667
"1467"," sztuki",2014,"Tak",2,"dolnośląskie",0.978181818181818
"1468"," sztuki",2014,"Tak",4,"kujawsko-pomorskie",0.735
"1469"," sztuki",2014,"Tak",6,"lubelskie",4.835
"1470"," sztuki",2014,"Tak",8,"lubuskie",NA
"1471"," sztuki",2014,"Tak",10,"łódzkie",0.85421052631579
"1472"," sztuki",2014,"Tak",12,"małopolskie",0.43
"1473"," sztuki",2014,"Tak",14,"mazowieckie",1.16625
"1474"," sztuki",2014,"Tak",16,"opolskie",NA
"1475"," sztuki",2014,"Tak",18,"podkarpackie",2.2825
"1476"," sztuki",2014,"Tak",20,"podlaskie",0
"1477"," sztuki",2014,"Tak",22,"pomorskie",1.87
"1478"," sztuki",2014,"Tak",24,"śląskie",0.784117647058824
"1479"," sztuki",2014,"Tak",26,"świętokrzyskie",1.875
"1480"," sztuki",2014,"Tak",28,"warmińsko-mazurskie",0
"1481"," sztuki",2014,"Tak",30,"wielkopolskie",0.584444444444444
"1482"," sztuki",2014,"Tak",32,"zachodniopomorskie",2.015
"1483"," sztuki",2015,"Nie",2,"dolnośląskie",12.4861111111111
"1484"," sztuki",2015,"Nie",4,"kujawsko-pomorskie",15.6258333333333
"1485"," sztuki",2015,"Nie",6,"lubelskie",12.385
"1486"," sztuki",2015,"Nie",8,"lubuskie",14.43
"1487"," sztuki",2015,"Nie",10,"łódzkie",16.4573333333333
"1488"," sztuki",2015,"Nie",12,"małopolskie",14.6181818181818
"1489"," sztuki",2015,"Nie",14,"mazowieckie",16.3070967741935
"1490"," sztuki",2015,"Nie",16,"opolskie",7.86
"1491"," sztuki",2015,"Nie",18,"podkarpackie",12.0125
"1492"," sztuki",2015,"Nie",20,"podlaskie",19.925
"1493"," sztuki",2015,"Nie",22,"pomorskie",15.385
"1494"," sztuki",2015,"Nie",24,"śląskie",14.6251515151515
"1495"," sztuki",2015,"Nie",26,"świętokrzyskie",3.82
"1496"," sztuki",2015,"Nie",28,"warmińsko-mazurskie",11.91
"1497"," sztuki",2015,"Nie",30,"wielkopolskie",14.7292857142857
"1498"," sztuki",2015,"Nie",32,"zachodniopomorskie",17.2636363636364
"1499"," sztuki",2015,"Tak",2,"dolnośląskie",4.68263157894737
"1500"," sztuki",2015,"Tak",4,"kujawsko-pomorskie",5.695
"1501"," sztuki",2015,"Tak",6,"lubelskie",2.80333333333333
"1502"," sztuki",2015,"Tak",8,"lubuskie",8.67
"1503"," sztuki",2015,"Tak",10,"łódzkie",5.10222222222222
"1504"," sztuki",2015,"Tak",12,"małopolskie",6.02636363636364
"1505"," sztuki",2015,"Tak",14,"mazowieckie",7.38892857142857
"1506"," sztuki",2015,"Tak",16,"opolskie",11
"1507"," sztuki",2015,"Tak",18,"podkarpackie",8.075
"1508"," sztuki",2015,"Tak",20,"podlaskie",13.0833333333333
"1509"," sztuki",2015,"Tak",22,"pomorskie",5.86666666666667
"1510"," sztuki",2015,"Tak",24,"śląskie",5.1515625
"1511"," sztuki",2015,"Tak",26,"świętokrzyskie",1.33
"1512"," sztuki",2015,"Tak",28,"warmińsko-mazurskie",0.335
"1513"," sztuki",2015,"Tak",30,"wielkopolskie",5.084
"1514"," sztuki",2015,"Tak",32,"zachodniopomorskie",4.46363636363636
"1515"," sztuki",2016,"Nie",2,"dolnośląskie",14.7568181818182
"1516"," sztuki",2016,"Nie",4,"kujawsko-pomorskie",14.6775
"1517"," sztuki",2016,"Nie",6,"lubelskie",10.3225
"1518"," sztuki",2016,"Nie",8,"lubuskie",NA
"1519"," sztuki",2016,"Nie",10,"łódzkie",13.8154545454545
"1520"," sztuki",2016,"Nie",12,"małopolskie",11.9889473684211
"1521"," sztuki",2016,"Nie",14,"mazowieckie",14.8378947368421
"1522"," sztuki",2016,"Nie",16,"opolskie",13.9233333333333
"1523"," sztuki",2016,"Nie",18,"podkarpackie",17.4766666666667
"1524"," sztuki",2016,"Nie",20,"podlaskie",14.1966666666667
"1525"," sztuki",2016,"Nie",22,"pomorskie",12.335625
"1526"," sztuki",2016,"Nie",24,"śląskie",13.606875
"1527"," sztuki",2016,"Nie",26,"świętokrzyskie",11.6375
"1528"," sztuki",2016,"Nie",28,"warmińsko-mazurskie",12.38
"1529"," sztuki",2016,"Nie",30,"wielkopolskie",11.6677272727273
"1530"," sztuki",2016,"Nie",32,"zachodniopomorskie",15.6
"1531"," sztuki",2016,"Tak",2,"dolnośląskie",7.01136363636364
"1532"," sztuki",2016,"Tak",4,"kujawsko-pomorskie",7.84272727272727
"1533"," sztuki",2016,"Tak",6,"lubelskie",7.51
"1534"," sztuki",2016,"Tak",8,"lubuskie",NA
"1535"," sztuki",2016,"Tak",10,"łódzkie",7.2534375
"1536"," sztuki",2016,"Tak",12,"małopolskie",5.74157894736842
"1537"," sztuki",2016,"Tak",14,"mazowieckie",5.32857142857143
"1538"," sztuki",2016,"Tak",16,"opolskie",11.1966666666667
"1539"," sztuki",2016,"Tak",18,"podkarpackie",5.896
"1540"," sztuki",2016,"Tak",20,"podlaskie",6.72333333333333
"1541"," sztuki",2016,"Tak",22,"pomorskie",6.64666666666667
"1542"," sztuki",2016,"Tak",24,"śląskie",3.926875
"1543"," sztuki",2016,"Tak",26,"świętokrzyskie",6.7825
"1544"," sztuki",2016,"Tak",28,"warmińsko-mazurskie",6.5
"1545"," sztuki",2016,"Tak",30,"wielkopolskie",7.20181818181818
"1546"," sztuki",2016,"Tak",32,"zachodniopomorskie",7.0225
"1547"," sztuki",2017,"Nie",2,"dolnośląskie",11.7428571428571
"1548"," sztuki",2017,"Nie",4,"kujawsko-pomorskie",13.62
"1549"," sztuki",2017,"Nie",6,"lubelskie",8.176
"1550"," sztuki",2017,"Nie",10,"łódzkie",10.6426086956522
"1551"," sztuki",2017,"Nie",12,"małopolskie",12.373
"1552"," sztuki",2017,"Nie",14,"mazowieckie",14.132380952381
"1553"," sztuki",2017,"Nie",16,"opolskie",16.05
"1554"," sztuki",2017,"Nie",18,"podkarpackie",15.27
"1555"," sztuki",2017,"Nie",20,"podlaskie",15.085
"1556"," sztuki",2017,"Nie",22,"pomorskie",13.4776470588235
"1557"," sztuki",2017,"Nie",24,"śląskie",12.835
"1558"," sztuki",2017,"Nie",26,"świętokrzyskie",11.5066666666667
"1559"," sztuki",2017,"Nie",28,"warmińsko-mazurskie",17.02
"1560"," sztuki",2017,"Nie",30,"wielkopolskie",14.5717857142857
"1561"," sztuki",2017,"Nie",32,"zachodniopomorskie",12.0807142857143
"1562"," sztuki",2017,"Tak",2,"dolnośląskie",5.12190476190476
"1563"," sztuki",2017,"Tak",4,"kujawsko-pomorskie",4.3375
"1564"," sztuki",2017,"Tak",6,"lubelskie",3.8325
"1565"," sztuki",2017,"Tak",10,"łódzkie",4.63227272727273
"1566"," sztuki",2017,"Tak",12,"małopolskie",7.3265
"1567"," sztuki",2017,"Tak",14,"mazowieckie",4.96307692307692
"1568"," sztuki",2017,"Tak",16,"opolskie",8.145
"1569"," sztuki",2017,"Tak",18,"podkarpackie",3.97
"1570"," sztuki",2017,"Tak",20,"podlaskie",6.1
"1571"," sztuki",2017,"Tak",22,"pomorskie",5.75352941176471
"1572"," sztuki",2017,"Tak",24,"śląskie",3.78333333333333
"1573"," sztuki",2017,"Tak",26,"świętokrzyskie",2.14333333333333
"1574"," sztuki",2017,"Tak",28,"warmińsko-mazurskie",3.77666666666667
"1575"," sztuki",2017,"Tak",30,"wielkopolskie",7.04333333333333
"1576"," sztuki",2017,"Tak",32,"zachodniopomorskie",4.245
"1577"," sztuki",2018,"Nie",2,"dolnośląskie",12.1584210526316
"1578"," sztuki",2018,"Nie",4,"kujawsko-pomorskie",11.382
"1579"," sztuki",2018,"Nie",6,"lubelskie",4.61
"1580"," sztuki",2018,"Nie",8,"lubuskie",11.71
"1581"," sztuki",2018,"Nie",10,"łódzkie",12.6793103448276
"1582"," sztuki",2018,"Nie",12,"małopolskie",11.2809523809524
"1583"," sztuki",2018,"Nie",14,"mazowieckie",11.3648780487805
"1584"," sztuki",2018,"Nie",16,"opolskie",11.9566666666667
"1585"," sztuki",2018,"Nie",18,"podkarpackie",10.88125
"1586"," sztuki",2018,"Nie",20,"podlaskie",11.6
"1587"," sztuki",2018,"Nie",22,"pomorskie",11.78625
"1588"," sztuki",2018,"Nie",24,"śląskie",10.4991891891892
"1589"," sztuki",2018,"Nie",26,"świętokrzyskie",9.875
"1590"," sztuki",2018,"Nie",28,"warmińsko-mazurskie",13.29
"1591"," sztuki",2018,"Nie",30,"wielkopolskie",11.6633333333333
"1592"," sztuki",2018,"Nie",32,"zachodniopomorskie",14.4675
"1593"," sztuki",2018,"Tak",2,"dolnośląskie",3.63529411764706
"1594"," sztuki",2018,"Tak",4,"kujawsko-pomorskie",5.094
"1595"," sztuki",2018,"Tak",6,"lubelskie",2.5
"1596"," sztuki",2018,"Tak",8,"lubuskie",4
"1597"," sztuki",2018,"Tak",10,"łódzkie",5.34733333333333
"1598"," sztuki",2018,"Tak",12,"małopolskie",3.22842105263158
"1599"," sztuki",2018,"Tak",14,"mazowieckie",4.95184210526316
"1600"," sztuki",2018,"Tak",16,"opolskie",3.25333333333333
"1601"," sztuki",2018,"Tak",18,"podkarpackie",6.095
"1602"," sztuki",2018,"Tak",20,"podlaskie",2.615
"1603"," sztuki",2018,"Tak",22,"pomorskie",5.13666666666667
"1604"," sztuki",2018,"Tak",24,"śląskie",3.42472222222222
"1605"," sztuki",2018,"Tak",26,"świętokrzyskie",1.4725
"1606"," sztuki",2018,"Tak",28,"warmińsko-mazurskie",7.25
"1607"," sztuki",2018,"Tak",30,"wielkopolskie",5.20913043478261
"1608"," sztuki",2018,"Tak",32,"zachodniopomorskie",5.86125
"1609"," sztuki",2019,"Nie",2,"dolnośląskie",8.63857142857143
"1610"," sztuki",2019,"Nie",4,"kujawsko-pomorskie",10.3535714285714
"1611"," sztuki",2019,"Nie",6,"lubelskie",12.825
"1612"," sztuki",2019,"Nie",8,"lubuskie",7.875
"1613"," sztuki",2019,"Nie",10,"łódzkie",9.33875
"1614"," sztuki",2019,"Nie",12,"małopolskie",9.962
"1615"," sztuki",2019,"Nie",14,"mazowieckie",8.45871794871795
"1616"," sztuki",2019,"Nie",16,"opolskie",9.80333333333333
"1617"," sztuki",2019,"Nie",18,"podkarpackie",8.976
"1618"," sztuki",2019,"Nie",20,"podlaskie",8.635
"1619"," sztuki",2019,"Nie",22,"pomorskie",10.0052631578947
"1620"," sztuki",2019,"Nie",24,"śląskie",8.99057142857143
"1621"," sztuki",2019,"Nie",26,"świętokrzyskie",6.66
"1622"," sztuki",2019,"Nie",28,"warmińsko-mazurskie",13.75
"1623"," sztuki",2019,"Nie",30,"wielkopolskie",8.9462962962963
"1624"," sztuki",2019,"Nie",32,"zachodniopomorskie",9.585
"1625"," sztuki",2019,"Tak",2,"dolnośląskie",4.45714285714286
"1626"," sztuki",2019,"Tak",4,"kujawsko-pomorskie",5.63571428571429
"1627"," sztuki",2019,"Tak",6,"lubelskie",5.165
"1628"," sztuki",2019,"Tak",8,"lubuskie",1.165
"1629"," sztuki",2019,"Tak",10,"łódzkie",3.32416666666667
"1630"," sztuki",2019,"Tak",12,"małopolskie",4.286
"1631"," sztuki",2019,"Tak",14,"mazowieckie",3.32368421052632
"1632"," sztuki",2019,"Tak",16,"opolskie",3.29
"1633"," sztuki",2019,"Tak",18,"podkarpackie",3.968
"1634"," sztuki",2019,"Tak",20,"podlaskie",4.94666666666667
"1635"," sztuki",2019,"Tak",22,"pomorskie",3.64352941176471
"1636"," sztuki",2019,"Tak",24,"śląskie",3.28057142857143
"1637"," sztuki",2019,"Tak",26,"świętokrzyskie",4.975
"1638"," sztuki",2019,"Tak",28,"warmińsko-mazurskie",1.165
"1639"," sztuki",2019,"Tak",30,"wielkopolskie",3.3572
"1640"," sztuki",2019,"Tak",32,"zachodniopomorskie",5.76
"1641"," sztuki",2020,"Nie",2,"dolnośląskie",4.415
"1642"," sztuki",2020,"Nie",4,"kujawsko-pomorskie",4.89909090909091
"1643"," sztuki",2020,"Nie",6,"lubelskie",6.5
"1644"," sztuki",2020,"Nie",8,"lubuskie",2.25
"1645"," sztuki",2020,"Nie",10,"łódzkie",6.06578947368421
"1646"," sztuki",2020,"Nie",12,"małopolskie",5.47352941176471
"1647"," sztuki",2020,"Nie",14,"mazowieckie",5.20592592592593
"1648"," sztuki",2020,"Nie",16,"opolskie",3.28
"1649"," sztuki",2020,"Nie",18,"podkarpackie",5.52
"1650"," sztuki",2020,"Nie",20,"podlaskie",7.244
"1651"," sztuki",2020,"Nie",22,"pomorskie",4.93888888888889
"1652"," sztuki",2020,"Nie",24,"śląskie",5.00136363636364
"1653"," sztuki",2020,"Nie",26,"świętokrzyskie",NA
"1654"," sztuki",2020,"Nie",28,"warmińsko-mazurskie",6.64333333333333
"1655"," sztuki",2020,"Nie",30,"wielkopolskie",4.73533333333333
"1656"," sztuki",2020,"Nie",32,"zachodniopomorskie",4.79625
"1657"," sztuki",2020,"Tak",2,"dolnośląskie",2.07916666666667
"1658"," sztuki",2020,"Tak",4,"kujawsko-pomorskie",2.34818181818182
"1659"," sztuki",2020,"Tak",6,"lubelskie",5
"1660"," sztuki",2020,"Tak",8,"lubuskie",0.75
"1661"," sztuki",2020,"Tak",10,"łódzkie",1.8955
"1662"," sztuki",2020,"Tak",12,"małopolskie",2.52705882352941
"1663"," sztuki",2020,"Tak",14,"mazowieckie",2.15407407407407
"1664"," sztuki",2020,"Tak",16,"opolskie",2.04333333333333
"1665"," sztuki",2020,"Tak",18,"podkarpackie",3.194
"1666"," sztuki",2020,"Tak",20,"podlaskie",1.295
"1667"," sztuki",2020,"Tak",22,"pomorskie",1.81333333333333
"1668"," sztuki",2020,"Tak",24,"śląskie",1.71333333333333
"1669"," sztuki",2020,"Tak",26,"świętokrzyskie",NA
"1670"," sztuki",2020,"Tak",28,"warmińsko-mazurskie",1.12666666666667
"1671"," sztuki",2020,"Tak",30,"wielkopolskie",2.42142857142857
"1672"," sztuki",2020,"Tak",32,"zachodniopomorskie",1.84875
